,uname,message,like,oid,label
3274442705,邵淮烨,"点赞，那根本不可能。
投币，那我能承受的了吗？
收藏，门都没有。
转发，那还是人吗?
充电，那我能站出来吗?
白嫖，而我却认为是应该做的?
UP主辛苦做点视频，笑死我也不三连。
我这个人就这性格，不怕惹上麻烦。[doge][doge]",2,67829931,0
3261676839,横海节度使,@乌仁吉,0,67829931,0
3253873700,保沙念-ovo,UP主做的对,1,67829931,0
3250963361,账号已注销,五毒教主,1,67829931,0
3238166364,碘鸡勾买熏呼鸡,year～！year～！year～！,0,67829931,0
3230672826,不考过CPA不改名2022,秀啊,0,67829931,0
3230671502,不考过CPA不改名2022,哈哈哈哈哈,0,67829931,0
3229796618,狮子歌歌呗,我有个问题。他和无人机是同一个人吗,4,67829931,0
3224248387,爱哭鬼呦QAQ,"我们不是                  UP的粉丝！
　　/　　　       ／　｜　　＼
ﾟ ∀ﾟ)ノ　　　\( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ

我们都是！    善良！可爱！无害的路人！       
　　/　　　  ｜　    ｜　　｜
ﾟ ∀ﾟ)ノ　     \( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ

我们要       点赞     投币   白嫖     
　　/　　　  ｜　    ｜　　｜
ﾟ ∀ﾟ)ノ　     \( ﾟ∀ﾟ\( ﾟ∀ﾟ\( ﾟ∀ﾟ
　 ......
　　　 
ﾟдﾟ)ﾟдﾟ)ﾟдﾟ)　　　(ﾟ∇ﾟ

 
没错    对白嫖    白嫖好啊     走白嫖去
　|　　　|　　　｜　　　　\
ﾟ ∀ﾟ)ノﾟ ∀ﾟ)ノﾟ ∀ﾟ)ノ　\( ﾟ∀ﾟ
(让我上去，我要直面恐惧[doge])",0,67829931,0
3224011222,是王峰哦,哈哈哈哈,0,67829931,0
3212928932,是小花-吖,怎么发那种大弹幕啊,1,67829931,0
3207825322,逍遥易行,"我原本是想找雄氏老方的鬼畜的，但我无意中发现这个视频。我起初以为是个青铜（以为up主是转载了原版视频），结果一看是个王者。
up主的每一个神医宇宙系列视频，不点赞，不投币，不收藏，那还是人吗？！[doge]",4,67829931,0
3204255025,疯狂的燕麦,这不是无人机啊,0,67829931,0
2949605592,疯狂思考中,神医最近卖高档冰丝席了，因为疫情影响没办法出口，10w套高级冰丝席每套只要99元[doge],0,67829931,0
2948585004,RWBY小泫,你不是蒙古神医无人机吗？[doge],0,67829931,0
2943428380,就广广西official,xswl,0,67829931,0
2942858322,Victorique--,这剪辑太强了，毫无违和感,1,67829931,0
2931444546,KG南山以北,无人机和熊凤山是一个人吧[无语],1,67829931,0
2925514101,天文学家车豸澈,阎王在世[doge],1,67829931,0
2920981583,今朝好眠,笑死人了,4,67829931,0
2920468889,月渡乌江,"不赚黑心钱
那还是人吗？",0,67829931,0
2916043139,忒塔台坦唐滋,"以前这玩意直接翻过，不想看
现在，我看了十遍",10,67829931,0
2915878262,尘世随缘33,后来让国家给我判了无期徒刑[喜极而泣][喜极而泣][喜极而泣],2,67829931,0
2915661068,无敌的沙福林-,哈哈哈,0,67829931,0
2912243285,美国40岁MMA教练,不挣穷鬼的钱你挣谁的钱,0,67829931,0
2910106756,陪你去看星空吧,我看了这个视频我都笑抽搐了[抠鼻][抠鼻][抠鼻][抠鼻],2,67829931,0
2910082964,陪你去看星空吧,wodiaonimadi,0,67829931,0
2907378256,意义是无疑逝,最后那个:想死都不可能差点把我笑死[喜极而泣][喜极而泣][喜极而泣],0,67829931,0
2906476906,不睡觉随便吧,无法无天,0,67829931,0
2903286080,逍遥易行,我觉得我应该退出这个视频再去喝水，否则会笑得我把含在口中的水喷出来，因为这个视频是真的笑死我了。,0,67829931,0
2893630328,SCP资料库,6666,0,67829931,0
2893366816,ciiroro,叶！[妙啊],0,67829931,0
2892818828,康家洛,总是✌🏼一下是最骚的,1,67829931,0
3061383784,小智乃_-,女装时代前来报道[doge],0,67829931,0
3055725698,伊里崎,忏  悔  录,0,67829931,0
3053796637,Brussbrs,[热词系列_知识增加],1,67829931,0
3053331902,青椒冷吃兔,蝙蝠时代考古,1,67829931,0
3051126202,badwomeny,雄氏老方,0,67829931,0
3050700666,MacieTX,我还以为是无人机呢,0,67829931,0
3048974264,Sn1985a,这帮奸商也不在乎人家怎么骂 要是面皮薄也不能干坑蒙拐骗…,2,67829931,0
3048684387,花荣-,《我的命根子》,0,67829931,0
3048676414,精神支柱许三多,冥间禽兽,0,67829931,0
3046744682,黑崎一护う,[热词系列_你币有了][喜极而泣],4,67829931,0
3046245412,CHEN-FOR-AN,熊癫山,0,67829931,0
3041912029,jo要啸着玩,建议改成：雄 逝 老 方[OK],4,67829931,0
3040466065,桃子好好次啊,耶，淦,0,67829931,0
3038911477,特日日最可爱了,[热词系列_三连],0,67829931,0
3032613261,我不褪色,淦,0,67829931,0
3028574864,蓝原家的柚子-,脖子断了还被人骂疯，你赔[笑哭],0,67829931,0
3028053486,腾讯Q币客服,S C P - 1 0 6 恐 怖 老 人,0,67829931,0
3026584188,TheSpliter,up主问一下bgm是什么呀,0,67829931,0
3025052388,夜瞳丶幻,新一代的最佳焊接师[笑哭][doge],0,67829931,0
3024921879,神医别嚣张,风湿骨康片，祛风散寒，除湿止痛。用于风寒湿痹，关节疼痛，腰痛，筋骨麻木。,0,67829931,0
3153976960,现在以后i,阿婆主太厉害了[热词系列_害]毫无违和感,0,67829931,0
3153492014,涼筱,吃饭时千万不能看，别问我怎么知道的[无语],0,67829931,0
3153078474,MisakiAkeno233,这个up咋原版投自制呢？举报了[doge][滑稽],1,67829931,0
3150417194,壬寅年辛亥月丙子日,哈哈哈[OK][笑哭],1,67829931,0
3149074315,原来是付辰呀,这是极不道德的（我好像串台了[滑稽]）,0,67829931,0
3148736083,明天再说罢,可恶，上B站咋还有原版广告[doge][doge],0,67829931,0
3147690936,Insanity97707,"点赞，那根本不可能
投币，那我能承受的了吗
充电，这是极不道德的
收藏，门都没有
转发，那还是人吗
白嫖，而我认为是应该的
我这个人就这性格，看不了别人好
惹上我，魂飞魄散吧
UP主辛苦做的点视频，笑死我也不三连[滑稽][滑稽][滑稽]",2,67829931,0
3143347875,摔跤菌,诚心治病，那根本不可能；不占黑心钱，门都没有；他们有钱，我能不赚吗？[偷笑][偷笑],1,67829931,0
3141216947,田园音画,"up主给个顶置呗？
熊氏与吴氏结合育二子，
一子曰凤山，一子曰:仁吉，
(熊)风山自幼随父居秦岭学医
(乌)仁吉随母四处从艺也，
凤山嗜玩亦术不精乎，乃父受气而亡，然借术无以致富，家贫无以某生，乃四寻其母。俞数日，见其母及兄，
母曰:尔等无为，亦无谋生之道，吾劝其以敛财四方，行骗之。
凤山不凡，天赋慧根。取秦岭之鱻韭捣碎同其命根各之为药，命名曰:熊世之方，纵横医界。自诩此药以传奇之韭合命根假借祖宗秘法练成。然悖逆祖上三法:一者违背祖宗，二者良心愈病 3三者未赚民财。然三法不认人知也。达电视大肆传也，惑民众，以治数种风寒疑难杂症。
大敛民财以为乐，东窗事发治死民众者无一幸免，电台不查，受蔽也。
(乌)仁吉入蒙，以从艺界之便，演之医界学者，为蒙医单传，蒙医治喘王，其演技荣获“大善人”
之称，旗下“蒙药定喘方”以治喘神药欺众人，
起初见效，终未果，民众不满，逃离蒙古。
民众曰:非人哉，二人借为宄，其罪不宥，使众人多翳。遂告官，谳yan无期囹圄。
(宄:坏人，宥:原谅宽恕，无期囹圄:无期徒刑)up主给个顶置呗？
熊氏与吴氏结合育二子，
一子曰凤山，一子曰:仁吉，
(熊)风山自幼随父居秦岭学医
(乌)仁吉随母四处从艺也，
凤山嗜玩亦术不精乎，乃父受气而亡，然借术无以致富，家贫无以某生，乃四寻其母。俞数日，见其母及兄，
母曰:尔等无为，亦无谋生之道，吾劝其以敛财四方，行骗之。
凤山不凡，天赋慧根。取秦岭之鱻韭捣碎同其命根各之为药，命名曰:熊世之方，纵横医界。自诩此药以传奇之韭合命根假借祖宗秘法练成。然悖逆祖上三法:一者违背祖宗，二者良心愈病 3三者未赚民财。然三法不认人知也。达电视大肆传也，惑民众，以治数种风寒疑难杂症。
大敛民财以为乐，东窗事发治死民众者无一幸免，电台不查，受蔽也。
(乌)仁吉入蒙，以从艺界之便，演之医界学者，为蒙医单传，蒙医治喘王，其演技荣获“大善人”
之称，旗下“蒙药定喘方”以治喘神药欺众人，
起初见效，终未果，民众不满，逃离蒙古。
民众曰:非人哉，二人借为宄，其罪不宥，使众人多翳。遂告官，谳yan无期囹圄。
(宄:坏人，宥:原谅宽恕，无期囹圄:无期徒刑)复制的[滑稽][doge]",1,67829931,0
3136179672,人民jing猹,梦开始的地方,1,67829931,0
3135304960,椿夏啾咚,小时候看电视最讨厌这类广告了，时间奇长[捂脸],3,67829931,0
3130235355,毕竟老夫--,审讯记录[滑稽][滑稽],0,67829931,0
3129584667,账号已注销,差点把我笑岔气，已三连[笑哭],0,67829931,0
3124693604,遇见cheems,笑不出来了,1,67829931,0
3120492365,火上学浇油,我不求赞那还是人吗？[doge],0,67829931,0
3115809300,水祥年华,up直接原版投自制，举报了举报了[滑稽],0,67829931,0
3107380838,净化果冻,弹幕发瘟疫公司梗的我笑到头掉 人们已经把【雄式老方】当成世间唯一的神,0,67829931,0
3106122979,_长安丶,熊凤山和乌仁吉是同一个人吧？是我脸盲了吗？[抠鼻],1,67829931,0
3104643689,总有刁民想谋害朕灬,笑死我了,1,67829931,0
3103474512,账号已注销,人才up,0,67829931,0
3020488840,Omisk,本片没有虚构，请对号入座[doge],0,67829931,0
3012147666,人类可能性,。。。oppo的优化实在太牛逼 ，全屏观看 从二分33秒过一小回到year的地方 。。直接卡的退出来了 。。66666就是那个联动手机不联动怎么可能买它 。。。[无语][无语][捂脸],0,67829931,0
3009295335,竖看指尖,哈哈哈哈(ಡωಡ)hiahiahia,0,67829931,0
3008389855,Ex_tmpoit,给卡兹灌一点🌚🌚,0,67829931,0
3005483835,Master春雨,莫把我笑到去世,0,67829931,0
3002857778,隕梦,2.44秒把我660卡死机了[呲牙],0,67829931,0
3002697849,万丽娜应援,b站真是什么都有,0,67829931,0
3000317756,DR-物流,都是剪辑的，现实中不一样！[OK][OK],1,67829931,0
3000192380,添柴派大星SAMA,嗯，我用了很好用，你们也买吧。,0,67829931,0
2997032591,起个名字真真的太难,建议改成：华   佗   在   世,0,67829931,0
2993097171,爱玩吃鸡的放送中心,兽医,0,67829931,0
2990650562,黄石精神病院李科长,大半夜笑出猪叫,1,67829931,0
2986108810,时崎狂三唯一爱人,乌日吉，雄凤山，刘洪斌，霍一手，阿古力，索朗仁次，张老，黎凤山（异母异父的兄弟），格尔泰，巫仁奇，以上十人被评选为为“十大神医”因在二战时期被派去轴心国阵营当军医（卧底），治死了7000万士兵，被同盟国授予“霍乱铁十字勋章”、“埃博拉出血热勋章”、“悬壶灭世勋章”、“不列癫痫勋章”……[doge][doge][doge],6,67829931,0
2983947493,聚散已成寻常事,[胜利],0,67829931,0
2980207996,万能的工作台,哈哈哈，笑死我,0,67829931,0
2976048759,流星落叶雨,"朋友们，现在站在你面前的是：
死神之光
生命的收割机
医学界的泥石流
病患绕不开的噩梦
搞笑鬼畜区的代言人
一个没有感情的视频制造机
狗辉 • 民族之光 • 大师[doge]",4,67829931,0
2973307081,曹门卫,做的太好了，跟真的一样，超有违和感的,0,67829931,0
2972659513,月下独行,经过我对卖假药的深入研究，发现他们差不多分为几个套路，今天主要说说中药组的套路，他们文案差不多，只要出现祖传，违背祖宗，救过首长老干部，传统用药，什么医学交流会，这些词赶紧换台，因为你这马上就要着道了。,0,67829931,0
2957529558,弟弟爱玩恐怖游戏,笑死我了，不去世,1,67829931,0
2949968469,如若蔫菸,剪的跟原版似得,3,67829931,0
3561344304,不眠P,噶命根子,2,67829931,0
3559344295,秦岭上的韭菜精,66666,1,67829931,0
3558902792,炼仁大师,寿   医[热词系列_知识增加],0,67829931,0
3558160554,泡面味道一般,啊西[喜极而泣][喜极而泣],0,67829931,0
3557551010,叫我小咸鱼就可以了,[热词系列_三连],1,67829931,0
3557066113,MegGriffin_,牛逼牛逼。关注了。大佬多来点！[笑哭][笑哭][笑哭],0,67829931,0
3556974943,欲-_-风,大郎吃药药了,0,67829931,0
3554826047,读书实践,*1,0,67829931,0
3554824077,清风拂过寸缕发,惊到我了[歪嘴],0,67829931,0
3554815256,某白QwQ_,"も神医宇宙战力排行
No.1 格尔泰：治一个死一千个（100000%）
No.1 老多吉：治一个死一千个（100000%）
No.3 阿古力：治一个死一百个（10000%）
No.4 苗三奇：治一个死九个（900%）
No.5 雄凤山：治一个死一个（100%)
No.6 张百军：100个里头99个全面猝死，一个变僵尸（99％） 
No.7 张文荣：100个人里头，有98个全面丧生，两个变丧尸（98%）
No.8 刘洪斌：100个人里头有97个全面猝死（97％）
No.9 乌仁吉：治10个能死9个（90%）
No.10 索朗次仁：埋了300只羊（0%）
[tv_doge][tv_doge][tv_doge]承接了上一部老哥的排行 欢迎补充",3,67829931,0
3550881667,房石化明,太绝了，兄弟,2,67829931,0
3550494460,痛阿真是太痛了,梦开始的地方,1,67829931,0
3549831289,这名花了六枚硬币,AV12345,2,67829931,0
3548700767,微微一笑贼鸡儿骚,哈哈哈[偷笑],0,67829931,0
3548505478,明天的昵称,[doge]叶,2,67829931,0
3548432322,琴里酱の彩喵,笑出猪叫,0,67829931,0
3548426284,在下萌王一有何贵干,对号入座的反弹小鬼又来了[捂脸],2,67829931,0
3548166149,画满对你的思念-,是不是山脚下都有这么一个人[doge],1,67829931,0
3547273019,伊逰永远睡不醒,真实我吃了年纪轻轻就有类风湿了,0,67829931,0
3546943541,哔哩bili旭旭梓,哈哈哈,0,67829931,0
147130343424,满与月,year哈哈，笑死我了,0,67829931,0
147103814576,妙龄少女张飞,笑疯了什么时候拿出来看都好好笑,0,67829931,0
147098457632,这是我们奇迹的光芒,根就是yee yee就是根[滑稽][滑稽][滑稽],2,67829931,0
146874698288,蛙甄德食泥鸭,永恒的经典，熊凤山与乌仁吉,1,67829931,0
146865962768,iWenkker,这样的娱乐，可能背后那些不法商家却真的以此为赚钱的门道[无语],2,67829931,0
146832444896,Gaili言叶,真的笑死了,1,67829931,0
146682761072,soullez,能不能让所有神医来拜个年，异口同声说违背祖宗的决定,3,67829931,0
146677727872,玩原神的懂哥,@歪了心的歪心人,1,67829931,0
146673375024,雨水打湿的爱,没想到捅了老挝,1,67829931,0
146533722160,熊氏老方-,太不厚道了，对得起我吗,4,67829931,0
146490015344,与心弈,这不是无人机嘛，咋卖起熊氏老方了，真违背祖宗了[doge],1,67829931,0
146438170672,王某某wzr,1,2,67829931,0
146402020640,岑兮予,我初中毕业看的鬼畜，现在我大一了回来考古[大笑][大笑][大笑]推给同学[脱单doge],8,67829931,0
146313765104,有空了再想名字,23年还能刷到这个视频就离谱，还是50人在看,6,67829931,0
